system_id,ligand_chain_id,n_atoms,plddt_mean,rmsd
8hko__1__1.A__1.D_1.E_1.G_1.H,1.D,6,69.55499999999999,0.6611576131749427
8hko__1__1.A__1.D_1.E_1.G_1.H,1.E,6,66.615,0.6807746022965623
8hko__1__1.A__1.D_1.E_1.G_1.H,1.G,6,72.10833333333333,0.5813260840421194
8hko__1__1.A__1.D_1.E_1.G_1.H,1.H,24,95.52500000000002,0.46975776661041163
8hlj__1__1.A__1.C,1.C,32,94.99843750000001,0.24701848554295175
8ho5__1__1.A__1.B,1.B,23,34.745217391304344,1.1443512136131797
8ho6__1__1.A__1.B_1.C,1.B,31,89.40225806451612,1.4243445225059976
8hp4__1__1.A_1.B__1.C_1.D,1.C,26,95.715,0.19909606334365268
8hrv__1__1.A_1.B_1.C__1.E_1.H,1.H,28,75.74464285714285,0.6317139652502962
8htg__1__1.A__1.F_1.G,1.G,32,97.13718750000001,0.21281757476499408
8hul__1__1.A__1.C,1.C,28,94.43785714285715,1.3951422799890916
8hxu__1__1.A__1.C_1.D_1.E,1.E,14,88.55285714285712,1.1646484759954363
8hy6__1__1.A__1.C_1.D_1.E,1.E,17,86.51294117647059,0.38772606054507214
8hyk__1__1.A__1.B_1.C,1.B,33,77.33545454545455,1.1240456860398769
8i0d__1__1.A__1.B,1.B,36,93.07499999999999,1.3956543110312885
8i19__1__1.A__1.C_1.D_1.E,1.C,32,95.5184375,0.29548492424167305
8i2n__1__1.A__1.C,1.C,36,92.8288888888889,0.7177577178313346
8i34__1__1.A_1.B__1.U_1.V,1.U,44,69.23022727272729,1.9608704150372473
8i34__1__1.A_1.B__1.U_1.V,1.V,44,75.37045454545454,0.8671852670922345
8ie5__1__1.A__1.B,1.B,18,83.7638888888889,0.34334298504248667
8ie6__1__1.A__1.B,1.B,18,83.7738888888889,0.7544693296477887
8in7__1__1.A__1.B,1.B,36,95.33277777777778,1.600802779816391
8ina__1__1.A__1.B_1.C,1.B,25,95.15439999999998,0.17245495227302704
8ina__1__1.A__1.B_1.C,1.C,6,71.09333333333333,0.6986033741634343
8ind__1__1.A__1.B_1.C_1.D,1.B,28,77.26571428571427,1.4238061611161497
8ind__1__1.A__1.B_1.C_1.D,1.C,25,96.94760000000001,0.11358739629061321
8ind__1__1.A__1.B_1.C_1.D,1.D,8,80.35999999999999,0.6367393818046634
8ino__1__1.A__1.B_1.C_1.D,1.B,28,83.05214285714285,1.1012701493579928
8ino__1__1.A__1.B_1.C_1.D,1.C,25,96.00519999999999,0.16367209081063688
8ino__1__1.A__1.B_1.C_1.D,1.D,8,82.24625,0.47139202007566133
8inv__1__1.A__1.B_1.C_1.D,1.B,25,95.89039999999999,0.13889087414714477
8inv__1__1.A__1.B_1.C_1.D,1.C,8,79.4375,0.6163645130519598
8inv__1__1.A__1.B_1.C_1.D,1.D,28,77.51142857142858,0.5868031095954757
8iqd__1__1.A__1.E_1.G_1.H,1.H,28,85.59321428571427,2.0977504873318136
8iqn__1__1.A__1.B,1.B,31,96.61612903225806,0.20735570040892226
8iqt__1__1.A__1.B,1.B,30,95.9713333333333,0.19973576542915641
8iqu__1__1.A__1.B,1.B,42,92.8295238095238,0.41317839885038876
8iui__1__1.A__1.C,1.C,25,90.83840000000001,1.5570281420514205
8ivg__1__1.A__1.B_1.C,1.B,26,92.4,1.4379087650425155
8ivg__1__1.A__1.B_1.C,1.C,8,71.125,0.46266639502067014
8ivn__1__1.A_1.B__1.C,1.C,26,74.85807692307692,1.1110111540206171
8ivr__1__1.A__1.B,1.B,27,93.47,1.4169926934513284
8ivs__1__1.A_1.B__1.C,1.C,28,73.97142857142856,2.1585650140872965
8ivt__1__1.A_1.B__1.F,1.F,27,73.57185185185186,1.7923295185884047
8ivu__1__1.A_1.B__1.I,1.I,26,94.46307692307694,0.9569841640130641
8iw3__1__1.A_1.B__1.C,1.C,27,72.83851851851851,1.7076596718745076
8iw6__1__1.A_1.B__1.F,1.F,25,74.5112,2.000519354428553
8izc__1__1.A_1.B__1.I,1.I,27,74.95148148148148,0.14392546312631413
8j30__1__1.A__1.C,1.C,36,81.905,1.8429332865523518
8j5x__1__1.A__1.B,1.B,49,92.95122448979593,0.6959731670574418
8j7j__1__1.A_1.B__1.C,1.C,25,74.26760000000002,1.2866041024206278
8jb3__1__1.A__1.B,1.B,19,81.59789473684211,0.11538212391319505
8jb3__1__1.A__1.C_1.D_1.E_1.F,1.C,5,86.398,0.03210588223744199
8jb3__1__1.A__1.C_1.D_1.E_1.F,1.D,23,77.30217391304348,1.0186118035868328
8jby__1__1.A__1.C,1.C,20,95.404,0.11689069969096504
8jdb__1__1.A__1.B_1.C,1.B,53,96.82018867924528,0.3483884267039104
8jdb__1__1.A__1.B_1.C,1.C,11,82.94,0.5990641516536074
8jdg__1__1.A__1.B_1.C,1.B,53,96.7488679245283,0.3680122949157676
8jdg__1__1.A__1.B_1.C,1.C,7,84.42285714285715,0.8557232184834026
8jdn__1__1.A__1.B_1.C,1.B,53,96.9367924528302,0.3458351562643792
8jdn__1__1.A__1.B_1.C,1.C,8,85.23625000000001,0.6308564712899162
8jdo__1__1.A__1.B_1.C,1.B,9,85.01888888888888,0.7500948729954768
8jdo__1__1.A__1.B_1.C,1.C,53,96.9975471698113,0.34456541402332064
8jdp__1__1.A__1.B_1.C,1.B,53,96.90962264150943,0.34103507634249414
8jdp__1__1.A__1.B_1.C,1.C,8,87.565,0.14412537838074976
8jdq__1__1.A__1.B_1.C,1.B,53,97.07981132075471,0.35663729867251104
8jdq__1__1.A__1.B_1.C,1.C,9,86.72777777777777,0.7515385674284067
8jdr__1__1.A__1.B_1.C,1.B,53,97.14,0.3484156247327435
8jdr__1__1.A__1.B_1.C,1.C,9,87.2011111111111,0.48976413912075356
8jds__1__1.A__1.B_1.C_1.D,1.B,53,97.13905660377357,0.31194483462331424
8jds__1__1.A__1.B_1.C_1.D,1.D,6,90.78666666666668,0.1132777632164586
8jdt__1__1.A__1.B_1.C_1.D,1.B,53,97.27150943396224,0.32268978757993594
8jdt__1__1.A__1.B_1.C_1.D,1.C,7,90.65714285714286,0.23755456572255743
8jdv__1__1.A__1.B_1.C_1.D,1.B,53,97.37622641509435,0.3270325297938972
8jdv__1__1.A__1.B_1.C_1.D,1.D,9,89.48888888888888,0.4760154384393139
8jdx__1__1.A__1.B_1.C_1.D,1.B,53,97.31396226415094,0.3202710936253166
8jdx__1__1.A__1.B_1.C_1.D,1.D,8,92.54874999999998,0.16698370226042342
8jdy__1__1.A__1.B_1.C_1.D,1.B,53,97.43188679245281,0.3182771867630507
8jdy__1__1.A__1.B_1.C_1.D,1.D,9,91.37777777777778,0.9868430657673917
8jdz__1__1.A__1.B_1.C_1.D,1.B,53,97.38415094339621,0.3219917007606269
8jdz__1__1.A__1.B_1.C_1.D,1.D,9,90.94999999999999,0.4157200994870891
8jg8__1__1.A__1.B,1.B,25,93.1364,0.6410681218804932
8jjn__1__1.A__1.D_1.E,1.D,36,92.72666666666667,0.6592964622982396
8jjn__1__1.A__1.D_1.E,1.E,5,86.83599999999998,0.01711915403119461
8jjq__1__1.A__1.D,1.D,39,93.0369230769231,0.5713819958989191
8jjt__1__1.A__1.D,1.D,39,93.0179487179487,0.4990456058961274
8jm8__1__1.A__1.C_1.I,1.C,16,87.74562499999999,0.6324142995301866
8jm8__1__1.A__1.C_1.I,1.I,53,98.58490566037734,0.1472770551829142
8jmo__1__1.A__1.D,1.D,17,79.60117647058823,1.2091123268116952
8jmp__1__1.A__1.D,1.D,28,91.96535714285713,1.5844641833630484
8jmr__1__1.A_1.B__1.C_1.D,1.C,5,60.922000000000004,0.014907289468597859
8jmr__1__1.A_1.B__1.C_1.D,1.D,22,80.3040909090909,0.8165293705412263
8jmz__1__1.A__1.C_1.E_1.J,1.C,34,93.07588235294118,2.7482606246692933
8jmz__1__1.A__1.C_1.E_1.J,1.E,5,66.86,0.025584028339418627
8jmz__1__1.A__1.C_1.E_1.J,1.J,6,68.47500000000001,0.7990090169765495
8jot__1__1.A__1.B,1.B,34,87.40176470588234,1.7281830994697465
8jqz__1__1.A_2.B__1.C,1.C,32,80.99,1.9471371181309511
8juv__1__1.A__1.B_1.C,1.B,27,92.22185185185187,0.2751187524864899
8jwy__1__1.A__1.B,1.B,34,90.40558823529412,0.24918061027916827
8jyg__1__1.A_1.B__1.C_1.Y,1.C,30,92.98033333333335,1.1842089498027375
8jyg__1__1.A_1.B__1.C_1.Y,1.Y,4,66.2225,0.1856705914726548
8k2k__1__1.A__1.B,1.B,14,91.2535714285714,0.0659408347393546
8k2m__1__1.A__1.B,1.B,14,97.50642857142854,0.0670529733186412
8k5y__1__1.A__1.H,1.H,28,79.60821428571428,1.6047372434518672
8k9y__1__1.A__1.C_1.E,1.C,27,98.63259259259259,0.12502871099510887
8k9y__1__1.A__1.C_1.E,1.E,13,84.55000000000001,0.7027598778409992
8ki0__1__1.A__1.C_1.D,1.C,49,85.15979591836735,0.3969564765122661
8ki0__1__1.A__1.C_1.D,1.D,13,57.98692307692308,0.4767042233592015
8ki5__1__1.A__1.B,1.B,16,77.66,2.4929314893303958
8odp__1__1.A_1.B__1.I_1.J_1.K_1.L,1.K,32,91.22874999999999,1.975349972568207
8og5__1__1.A__1.D,1.D,20,46.227,0.3770285405121225
8og8__1__1.A__1.B,1.B,23,59.67782608695653,1.9757294031935557
8og9__1__1.A__1.B,1.B,23,59.59826086956523,0.5631643846935761
8ogh__1__1.A_1.B__1.M_1.R,1.M,37,85.55486486486485,1.4498137936261364
8oku__1__1.A_1.B__1.C,1.C,32,82.08906250000001,0.8908509198738367
8oli__1__1.A__1.B_1.C,1.C,27,87.98370370370368,1.0575854949176544
8omp__1__1.A__1.B_1.C,1.C,26,88.45999999999998,0.8460707514272463
8oo2__1__1.A_1.B__1.C_1.D,1.C,30,75.46233333333333,0.4062046098896494
8oo5__1__1.A__1.B_1.D_1.E,1.B,36,93.6561111111111,0.631381009455249
8oo5__1__1.A__1.B_1.D_1.E,1.D,4,81.285,0.5576432384078114
8oo5__1__1.A__1.B_1.D_1.E,1.E,4,62.552499999999995,0.7628154831293761
8oru__1__1.A_1.B__1.E_1.H_1.J,1.E,27,90.8988888888889,0.16420889675564498
8oru__1__1.A_1.B__1.E_1.H_1.J,1.H,15,83.12266666666666,0.711417050512419
8oru__1__1.A_1.B__1.M,1.M,15,71.39133333333332,0.8849123331641894
8otv__1__1.A_1.B__1.F,1.F,30,86.94233333333334,0.9130126089929331
8ou2__1__1.A__1.C,1.C,38,97.12394736842106,0.24178436513891186
8ouk__1__1.A__1.B_1.C,1.B,32,97.29468750000001,0.1268859136477245
8oum__1__1.A__1.F_1.G,1.F,32,98.20625000000001,0.14835313421951266
8ouu__1__1.A__1.F,1.F,28,87.25821428571429,2.131872658431656
8ov7__1__1.A__1.B,1.B,29,79.09517241379311,1.9357555846215695
8ovr__1__1.A__1.B,1.B,18,67.75277777777777,0.7498698225430416
8ovs__1__1.A__1.C_1.F_1.I_1.Q_1.T,1.C,25,94.73079999999999,0.5450026971978837
8ovs__1__1.A__1.C_1.F_1.I_1.Q_1.T,1.F,4,76.35499999999999,0.5079973222419147
8ovs__1__1.A__1.C_1.F_1.I_1.Q_1.T,1.I,4,74.905,0.07644473415078595
8ow9__1__1.A_1.B__1.G,1.G,20,78.004,0.7081334698316929
8p0e__1__1.A__1.C,1.C,36,97.63944444444442,0.47684500302537414
8p0o__1__1.A__1.H_1.P,1.H,4,51.61,0.7346120607812872
8p0o__1__1.A__1.H_1.P,1.P,36,85.23833333333333,1.5869120159821173
8p0p__1__1.A__1.C,1.C,36,83.10027777777778,2.108717661651718
8p41__1__1.A__1.K_1.L,1.K,30,61.09266666666667,1.3822673049128302
8p41__1__1.A__1.K_1.L,1.L,30,40.559333333333335,3.0851176344266276
8p44__1__1.A_1.B__1.E,1.E,44,86.73204545454544,2.244767445165932
8p4z__1__1.A__1.C,1.C,32,92.446875,0.8934693049650229
8p5c__1__1.A_1.B__1.C,1.C,34,92.21058823529411,2.2558227582617003
8paf__1__1.A_1.B__1.C,1.C,39,93.84846153846154,0.6215171022048447
8pbo__1__1.A__1.C,1.C,30,90.38266666666668,0.4715249329240597
8pfl__1__1.A__1.C,1.C,48,76.29708333333333,0.9846417486008189
8ph4__1__1.A_1.B__1.D_1.F,1.D,37,79.0791891891892,2.4378064875372507
8pj0__1__1.A_1.B__1.V,1.V,21,89.69476190476189,1.1450118917147745
8pj7__1__1.A__1.B,1.B,29,82.83241379310344,1.7681867672291167
8pji__1__1.A__1.E,1.E,20,96.4675,0.21557763633163612
8pom__1__1.A__1.C,1.C,25,87.95960000000001,0.579173441246417
8pp8__1__1.A__1.D,1.D,24,89.73458333333333,0.44555658845324186
8pp9__1__1.A__1.C_1.D_1.H,1.C,28,91.15607142857144,0.6277172418133794
8pp9__1__1.A__1.C_1.D_1.H,1.D,27,96.34370370370371,0.29539326217406897
8ppf__1__1.A__1.D,1.D,24,85.24375,0.684924200635548
8ppg__1__1.A__1.F_1.G_1.H_1.I,1.F,27,96.78148148148148,0.23652103984593914
8ppg__1__1.A__1.F_1.G_1.H_1.I,1.G,28,82.80857142857144,1.6152770872724331
8pq9__1__1.A__1.C,1.C,37,91.56945945945947,0.3175042888577475
8pqa__1__1.A__1.C,1.C,27,85.37740740740739,0.9122102472275208
8pqf__1__1.A__1.C,1.C,41,89.0909756097561,0.883459814786535
8px2__1__1.A__1.B,1.B,25,97.816,0.30475392865201034
8px8__1__1.A__1.D,1.D,29,95.80965517241381,0.98805604734695
8pyi__1__1.A__1.I,1.I,36,93.24,0.5756013353559952
8pyn__1__1.A__1.B,1.B,32,96.04375,0.11420871379544943
8q0u__1__1.A__1.D,1.D,34,70.75676470588235,3.14151010573819
8q17__1__1.A__1.F,1.F,32,69.82062499999999,3.540197770121813
8q2u__1__1.A__1.C,1.C,19,96.45736842105262,0.33610912868394427
8q2w__1__1.A__1.C,1.C,19,96.97684210526316,0.5411775635348999
8q2y__1__1.A__1.C,1.C,22,97.98681818181821,0.3267774131053508
8q31__1__1.A__1.C,1.C,20,95.91,0.19256106901317097
8q34__1__1.A__1.F,1.F,19,86.83947368421055,1.6468446505044902
8q40__1__1.A_1.B__1.D_1.H_1.I,1.D,41,67.40487804878049,4.047549947537117
8q5v__1__1.A_1.B__1.P_1.Q,1.P,27,89.0188888888889,0.1811682871362652
8qc4__1__1.A__1.C,1.C,17,89.13764705882353,0.34239623053238133
8qhq__1__1.A_1.B__1.G,1.G,22,97.13909090909091,0.09600625584787983
8qk9__1__1.A__1.D,1.D,40,96.28299999999999,1.5177132981873556
8qmf__1__1.A_1.B__1.M_1.R_1.S,1.M,26,94.03461538461536,0.24178645270709404
8qmf__1__1.A_1.B__1.M_1.R_1.S,1.R,4,38.044999999999995,0.7583440907734474
8qmx__1__1.A__1.C_1.D_1.F,1.C,31,97.03903225806452,0.37370766097937574
8qmx__1__1.A__1.C_1.D_1.F,1.D,48,68.405,2.5661297910285317
8qmx__1__1.A__1.C_1.D_1.F,1.F,48,61.59895833333332,3.3156566955012843
8qmy__1__1.A__1.D_1.E,1.D,53,97.62584905660376,0.3791625402772912
8qmy__1__1.A__1.D_1.E,1.E,6,77.27666666666666,0.636989466147618
8qnh__1__1.A__1.B,1.B,39,64.44435897435898,2.7751542041691817
8qpn__1__1.A__1.B_1.I,1.I,25,92.1664,0.7648974865712604
8qq4__1__1.A__1.B_1.I,1.I,25,92.17679999999999,0.6150435599462074
8qqg__1__1.A__1.D,1.D,37,95.14270270270269,0.5311740047692468
8qqy__1__1.A__1.B,1.B,30,94.984,0.15496109539017605
8qtg__1__1.A__1.B,1.B,28,50.11714285714286,2.267212940848218
8qth__1__1.A__1.B,1.B,32,60.62875,1.3343929745767424
8qtj__1__1.A__1.E,1.E,36,60.35194444444445,2.1092129474688623
8qve__1__1.A__1.B_1.D,1.B,53,97.53150943396227,0.13214992111376248
8qve__1__1.A__1.B_1.D,1.D,4,78.95,0.0629695918824255
8qyg__1__1.A_1.B__1.C_1.L,1.C,31,96.66741935483873,0.16865205313296952
8qyg__1__1.A_1.B__1.C_1.L,1.L,6,74.675,0.09262438996759846
8qyr__1__1.A__1.G_1.H_1.I,1.H,27,95.07407407407408,0.16092146040040028
8qyr__1__1.A__1.G_1.H_1.I,1.I,4,92.07249999999999,0.09131692891702126
8r11__1__1.A_1.B__1.C,1.C,22,92.74272727272728,0.17134354656903825
8r12__1__1.A_1.B__1.C,1.C,25,81.9908,2.041983774608671
8r1p__1__1.A_1.B__1.C,1.C,18,90.75944444444445,1.5335570916774657
8r3o__1__1.A_1.B__1.E_1.F_1.G,1.E,26,93.18500000000002,0.2073383368354838
8r3o__1__1.A_1.B__1.E_1.F_1.G,1.F,4,26.1325,0.5762324547686292
8r3p__1__1.A_1.B__1.E_1.F,1.E,26,93.9276923076923,0.6212506220890053
8r3q__1__1.A_1.B__1.J_1.M,1.J,26,92.17538461538462,0.23112892511958652
8r3s__1__1.A_1.B__1.K_1.L,1.K,26,90.79384615384615,0.5433070341773434
8r41__1__1.A__1.E_1.F_1.G,1.E,25,95.0008,0.5058802688921538
8r41__1__1.A__1.E_1.F_1.G,1.F,4,61.769999999999996,0.7731805417696465
8r41__1__1.A__1.E_1.F_1.G,1.G,4,70.91250000000001,0.3802238181843026
8r4x__1__1.A__1.J_1.K_1.L_1.P,1.J,4,58.2425,0.11591674078471675
8r4x__1__1.A__1.J_1.K_1.L_1.P,1.K,4,66.35499999999999,0.26987316745359496
8r4x__1__1.A__1.J_1.K_1.L_1.P,1.L,4,69.86250000000001,0.39944710953625195
8r4x__1__1.A__1.J_1.K_1.L_1.P,1.P,28,97.03821428571429,0.22619429892675513
8r99__1__1.A__1.B_1.C,1.B,31,85.13354838709678,2.176235472879961
8rb6__1__1.A__1.C_1.D,1.C,48,98.546875,0.14448734498926713
8rb6__1__1.A__1.C_1.D,1.D,24,85.39458333333333,0.2640759687364685
8rcw__1__1.A__1.C,1.C,21,97.42571428571429,0.23978547759795857
8rdk__1__1.A__1.D,1.D,19,84.24578947368423,0.14719251870411082
8s98__1__1.A__1.D,1.D,26,96.89192307692309,0.18596721736307412
8sam__1__1.A__1.C_1.D,1.D,31,85.25548387096775,1.6434003742857244
8se5__1__1.A_1.B__1.H,1.H,40,91.50825,1.6347217432895258
8se6__1__1.A_1.B__1.F,1.F,40,71.05250000000001,2.0061270941755267
8sf3__1__1.A__1.B_1.C,1.B,23,86.56652173913044,0.2189421093967227
8sf3__1__1.A__1.B_1.C,1.C,4,44.06,0.021452007560618186
8sft__1__1.A__1.E_1.F,1.E,25,93.70279999999998,0.5137145892729081
8sft__1__1.A__1.E_1.F,1.F,21,80.39238095238095,0.2282960279295261
8sge__1__1.A__1.H,1.H,33,87.99363636363637,1.2567802807696253
8sip__1__1.A_1.B__1.C,1.C,19,93.25157894736843,0.3776870394493484
8six__1__1.A__1.B,1.B,35,91.59314285714287,1.145155414992991
8skn__1__1.A__1.C,1.C,27,47.75777777777778,0.8761593636567553
8sqg__1__1.A__1.C_1.D,1.C,4,79.51750000000001,0.08829725967471105
8sqg__1__1.A__1.C_1.D,1.D,32,78.4340625,0.8638627889485833
8su1__1__1.A__1.C_1.D_1.E_1.F,1.F,13,95.27384615384615,0.2861133596410576
8sv9__1__1.A__1.C,1.C,28,93.87607142857142,0.9666041631066338
8svl__1__1.A__1.B_1.C_1.G,1.C,28,92.33749999999999,0.24152543277970462
8svl__1__1.A__1.B_1.C_1.G,1.G,6,35.105,0.5876861565671929
8swe__1__1.A__1.E,1.E,30,89.92533333333334,0.6416250440689539
8sx2__1__1.A__1.C,1.C,39,94.8246153846154,0.21689541357942999
8sx4__1__1.A__1.C,1.C,30,89.07333333333334,1.3283892803432367
8sz3__1__1.A_2.B__1.G,1.G,28,41.19964285714286,1.471063424755255
8sze__1__1.A__1.C,1.C,21,92.59095238095237,0.2589333666197818
8szq__1__1.A__1.B_1.C,1.B,27,83.09740740740742,0.35619124973850047
8szs__1__1.A__1.B_1.C,1.B,28,83.11678571428571,0.6238329463974652
8t1q__1__1.A__1.B_1.F_1.G,1.B,31,81.2274193548387,0.7086635048239373
8t1y__1__1.A__1.B,1.B,20,95.7915,0.23800795218818366
8t27__1__1.A__1.B,1.B,21,93.30666666666666,0.13147651412941802
8t2h__1__1.A__1.C_1.D_1.E,1.C,31,91.19419354838708,0.5816181334430351
8t2h__1__1.A__1.C_1.D_1.E,1.D,13,73.33923076923078,0.6697436688078738
8t2h__1__1.A__1.C_1.D_1.E,1.E,6,68.40333333333335,0.7467296657740392
8t8v__1__1.A__1.B_1.C_1.E_1.F,1.B,27,91.13296296296295,0.10825427570735362
8t8v__1__1.A__1.B_1.C_1.E_1.F,1.E,5,73.762,0.02942062420810433
8t8v__1__1.A__1.B_1.C_1.E_1.F,1.F,5,69.73,0.026568761573582508
8t9v__1__1.A__1.B,1.B,17,83.30882352941177,0.2716015152978583
8tab__1__1.A__1.E_1.G,1.E,16,83.60249999999999,0.1476620205071566
8tab__1__1.A__1.E_1.G,1.G,4,71.2,0.18430302107498506
8tce__1__1.A__1.C,1.C,16,92.9225,0.20520927852872595
8tqv__1__1.A__1.C,1.C,40,59.2075,2.0833447557480227
8tti__1__1.A__1.E,1.E,15,95.70133333333334,0.45627554562509126
8twj__1__1.A__1.B_1.C_1.D_1.E,1.B,25,97.10119999999999,1.1472993023154556
8twj__1__1.A__1.B_1.C_1.D_1.E,1.C,8,90.01374999999999,0.5925195666745343
8twj__1__1.A__1.B_1.C_1.D_1.E,1.D,4,64.805,0.6925574197628451
8twj__1__1.A__1.B_1.C_1.D_1.E,1.E,4,71.61999999999999,0.6517170186249285
8u2e__1__1.A__1.B,1.B,39,95.34846153846152,1.8811665195282778
8u2r__1__1.A__1.C,1.C,25,88.98360000000001,0.11096695757423572
8u37__1__1.A__1.B,1.B,36,94.43944444444445,0.29437116763004273
8u4w__1__1.A__1.E,1.E,38,93.25526315789472,1.4276573770068963
8u7w__1__1.A__1.C,1.C,27,84.41629629629631,2.0005296619079744
8u7x__1__1.A__1.C,1.C,31,28.602903225806457,1.9474467698693125
8u8j__1__1.A__1.B,1.B,27,96.51962962962965,0.7768991067250263
8u8k__1__1.A__1.B,1.B,30,95.7573333333333,1.3026982392635438
8u97__1__1.A__1.B,1.B,31,92.93838709677418,0.6178570794296121
8uak__1__1.A__1.B,1.B,34,93.21000000000001,0.6539752445730789
8ufp__1__1.A_1.B__1.K,1.K,24,89.65333333333335,1.2764057467447294
8ug3__1__1.A_1.B__1.C,1.C,29,81.48896551724138,1.858605534222623
8ui1__1__1.A__1.B_1.C,1.B,25,93.554,0.8905801132092803
8uk6__1__1.A__1.C,1.C,16,88.49000000000001,0.14767622654365178
8un3__1__1.A__1.E_1.F_1.H,1.E,44,85.9734090909091,2.398934145827428
8un3__1__1.A__1.E_1.F_1.H,1.F,28,98.38250000000001,0.38523641341399956
8uob__1__1.A__1.B,1.B,37,93.50783783783783,4.699360716053241
8ur9__1__1.A_1.B__1.C,1.C,39,95.94666666666666,0.36436117266787027
8usm__1__1.A__1.C,1.C,32,96.96625,0.24048628988566373
8uuf__1__1.A__1.B,1.B,36,93.74277777777779,0.5089576361249174
8uuu__1__1.A__1.B,1.B,38,92.47526315789476,0.5878003607476396
8uuv__1__1.A__1.B,1.B,38,92.02736842105264,0.6913137584389659
8vh9__1__1.A_1.B__1.C_1.F,1.C,6,51.626666666666665,0.6841246725098269
8vh9__1__1.A_1.B__1.C_1.F,1.F,48,80.08666666666666,0.26580698470118164
8vw1__1__1.A__1.B_1.C,1.B,27,93.11444444444443,0.13009387598584576
8w4s__1__1.A__1.D,1.D,29,81.08999999999999,2.4554430226545283
8wa7__1__1.A_1.B__1.CA_1.DA_1.N_1.X,1.CA,30,90.39899999999999,0.507805248446066
8wa7__1__1.A_1.B__1.CA_1.DA_1.N_1.X,1.N,4,30.002499999999998,0.2666741853456474
8wa7__1__1.A_1.B__1.CA_1.DA_1.N_1.X,1.X,4,28.635,0.7151910506701449
8wd4__1__1.A__1.B,1.B,37,94.20270270270271,0.408787033097255
8wdx__1__1.A__1.B,1.B,24,97.31833333333334,0.11391926021438926
8wjy__1__1.A__1.B,1.B,32,95.5315625,0.14134241208596365
8wnj__1__1.A__1.F,1.F,31,92.94548387096776,0.18292465884456216
8wo2__1__1.A__1.D,1.D,30,91.4783333333333,0.1926078495322896
8wrj__1__1.A__1.B,1.B,28,73.51964285714284,0.6961560230428213
8wsm__1__1.A__1.B_1.C,1.C,27,92.00592592592591,0.5127896258523914
8wsm__1__1.A__1.D,1.D,30,54.81133333333334,2.0649595640911893
8wsw__1__1.A__1.E,1.E,27,91.88555555555556,1.1765311051754679
8x1a__1__1.A__1.B,1.B,16,93.595,0.6316910135885793
8x35__1__1.A_1.B__1.C_1.D_1.E,1.D,14,66.57428571428571,0.8672942640807468
8x35__1__1.A_1.B__1.C_1.D_1.E,1.E,14,66.84214285714286,0.9085484152035018
8x6r__1__1.A__1.G_1.H_1.I,1.G,28,98.53214285714284,0.162831505359144
8x6r__1__1.A__1.G_1.H_1.I,1.I,46,86.97934782608695,1.5852539383405202
8xhd__1__1.A_1.B__1.C,1.C,25,86.71440000000001,1.0941340250834355
8y33__1__1.A__1.B,1.B,43,81.7813953488372,1.0075061487958037
8yhw__1__1.A__1.E_1.F,1.E,31,90.31258064516129,0.5596893130434731
9f40__1__1.A__1.Q,1.Q,29,89.24137931034483,1.3716962791971805
9f41__1__1.A__1.Q,1.Q,28,87.18964285714287,1.4755040074733086
